datetime,machineID,errorID
17/11/2015 23:00,22,error3
24/11/2015 02:00,22,error1
27/11/2015 10:00,22,error3
02/12/2015 18:00,22,error4
04/12/2015 15:00,22,error1
04/12/2015 23:00,22,error2
14/12/2015 01:00,22,error4
16/12/2015 13:00,22,error3
26/12/2015 11:00,22,error1
04/01/2015 06:00,23,error2
04/01/2015 06:00,23,error3
19/01/2015 06:00,23,error5
26/01/2015 01:00,23,error2
28/01/2015 06:00,23,error5
15/02/2015 01:00,23,error5
20/03/2015 06:00,23,error1
20/03/2015 06:00,23,error5
04/04/2015 06:00,23,error1
06/04/2015 06:00,23,error5
08/04/2015 12:00,23,error2
09/04/2015 20:00,23,error1
01/05/2015 17:00,23,error5
10/05/2015 02:00,23,error1
03/06/2015 06:00,23,error4
18/06/2015 19:00,23,error4
01/07/2015 00:00,23,error3
18/07/2015 06:00,23,error2
18/07/2015 06:00,23,error3
25/07/2015 03:00,23,error1
02/08/2015 06:00,23,error4
25/08/2015 07:00,23,error1
01/09/2015 06:00,23,error2
01/09/2015 06:00,23,error3
06/09/2015 13:00,23,error1
19/09/2015 05:00,23,error1
01/10/2015 06:00,23,error4
01/10/2015 20:00,23,error2
16/10/2015 06:00,23,error5
25/10/2015 14:00,23,error2
30/10/2015 13:00,23,error3
15/11/2015 06:00,23,error4
20/11/2015 18:00,23,error2
14/12/2015 14:00,23,error2
15/12/2015 06:00,23,error5
23/12/2015 01:00,23,error4
31/12/2015 20:00,23,error3
01/01/2015 06:00,24,error1
15/02/2015 06:00,24,error1
19/02/2015 09:00,24,error3
01/04/2015 06:00,24,error5
16/04/2015 06:00,24,error4
22/04/2015 15:00,24,error2
08/05/2015 01:00,24,error1
09/05/2015 04:00,24,error2
17/05/2015 10:00,24,error4
11/06/2015 19:00,24,error4
30/06/2015 06:00,24,error4
15/07/2015 04:00,24,error3
18/07/2015 05:00,24,error4
19/07/2015 15:00,24,error2
30/07/2015 06:00,24,error5
02/08/2015 06:00,24,error1
03/08/2015 14:00,24,error3
19/08/2015 12:00,24,error1
19/08/2015 13:00,24,error4
23/08/2015 04:00,24,error2
28/08/2015 15:00,24,error1
30/08/2015 23:00,24,error1
14/09/2015 12:00,24,error4
28/09/2015 06:00,24,error1
01/10/2015 04:00,24,error1
13/10/2015 06:00,24,error4
12/11/2015 06:00,24,error5
19/11/2015 15:00,24,error4
27/11/2015 06:00,24,error4
07/12/2015 02:00,24,error2
17/12/2015 01:00,24,error4
17/12/2015 16:00,24,error3
24/12/2015 19:00,24,error3
06/01/2015 06:00,25,error1
24/01/2015 19:00,25,error4
28/01/2015 00:00,25,error2
03/02/2015 23:00,25,error2
16/02/2015 07:00,25,error1
27/02/2015 09:00,25,error4
04/03/2015 06:00,25,error1
17/03/2015 17:00,25,error3
23/03/2015 21:00,25,error1
16/04/2015 04:00,25,error2
16/04/2015 13:00,25,error2
28/04/2015 02:00,25,error1
03/05/2015 06:00,25,error5
05/05/2015 12:00,25,error1
22/05/2015 06:00,25,error4
02/06/2015 06:00,25,error1
02/06/2015 06:00,25,error2
02/06/2015 06:00,25,error3
04/06/2015 14:00,25,error2
06/06/2015 20:00,25,error1
10/06/2015 09:00,25,error3
11/06/2015 22:00,25,error3
26/06/2015 04:00,25,error4
09/07/2015 10:00,25,error3
26/07/2015 03:00,25,error1
03/08/2015 18:00,25,error3
16/08/2015 06:00,25,error2
16/08/2015 06:00,25,error3
16/08/2015 06:00,25,error5
18/08/2015 00:00,25,error2
01/09/2015 11:00,25,error3
15/10/2015 18:00,25,error2
21/10/2015 20:00,25,error5
30/10/2015 06:00,25,error2
30/10/2015 06:00,25,error3
29/11/2015 06:00,25,error5
11/12/2015 09:00,25,error2
29/01/2015 22:00,26,error1
19/02/2015 06:00,26,error1
27/02/2015 01:00,26,error4
17/03/2015 09:00,26,error2
28/03/2015 07:00,26,error1
05/04/2015 06:00,26,error1
14/04/2015 23:00,26,error1
20/04/2015 13:00,26,error3
25/04/2015 16:00,26,error3
30/04/2015 15:00,26,error3
04/05/2015 02:00,26,error1
05/05/2015 21:00,26,error3
13/05/2015 15:00,26,error2
17/05/2015 16:00,26,error1
20/06/2015 08:00,26,error1
25/06/2015 05:00,26,error4
01/07/2015 22:00,26,error1
04/07/2015 17:00,26,error3
11/07/2015 11:00,26,error2
26/07/2015 15:00,26,error3
15/08/2015 11:00,26,error1
16/08/2015 18:00,26,error2
18/08/2015 06:00,26,error2
18/08/2015 06:00,26,error3
25/08/2015 17:00,26,error4
02/09/2015 06:00,26,error1
17/09/2015 15:00,26,error5
19/09/2015 09:00,26,error3
04/10/2015 12:00,26,error2
12/10/2015 11:00,26,error1
17/10/2015 06:00,26,error2
17/10/2015 06:00,26,error3
24/10/2015 19:00,26,error1
01/11/2015 06:00,26,error1
10/11/2015 13:00,26,error4
16/11/2015 06:00,26,error2
16/11/2015 06:00,26,error3
17/11/2015 18:00,26,error4
05/12/2015 06:00,26,error3
07/12/2015 14:00,26,error4
25/12/2015 17:00,26,error2
26/12/2015 04:00,26,error4
03/01/2015 21:00,27,error1
05/01/2015 20:00,27,error1
06/01/2015 18:00,27,error4
09/01/2015 06:00,27,error2
09/01/2015 06:00,27,error3
15/01/2015 15:00,27,error4
24/01/2015 06:00,27,error1
31/01/2015 19:00,27,error3
15/02/2015 08:00,27,error1
16/02/2015 18:00,27,error4
23/02/2015 06:00,27,error2
23/02/2015 06:00,27,error3
02/03/2015 13:00,27,error2
23/03/2015 07:00,27,error2
07/04/2015 01:00,27,error5
23/04/2015 10:00,27,error1
30/04/2015 23:00,27,error3
08/05/2015 07:00,27,error3
21/06/2015 02:00,27,error3
21/06/2015 10:00,27,error1
29/06/2015 12:00,27,error4
03/08/2015 13:00,27,error1
23/08/2015 14:00,27,error3
31/08/2015 21:00,27,error5
14/09/2015 03:00,27,error2
08/10/2015 04:00,27,error2
20/10/2015 21:00,27,error4
23/10/2015 06:00,27,error2
25/10/2015 22:00,27,error4
02/11/2015 14:00,27,error2
26/12/2015 17:00,27,error4
11/01/2015 06:00,28,error4
25/01/2015 22:00,28,error4
26/01/2015 14:00,28,error1
27/01/2015 16:00,28,error3
01/02/2015 16:00,28,error1
06/03/2015 02:00,28,error2
09/03/2015 05:00,28,error4
16/03/2015 06:00,28,error2
16/03/2015 06:00,28,error3
16/03/2015 12:00,28,error2
30/03/2015 07:00,28,error4
31/03/2015 07:00,28,error2
12/04/2015 01:00,28,error1
14/04/2015 02:00,28,error1
30/04/2015 06:00,28,error1
10/05/2015 23:00,28,error1
24/05/2015 18:00,28,error5
04/06/2015 14:00,28,error3
09/06/2015 20:00,28,error2
12/06/2015 16:00,28,error3
14/06/2015 06:00,28,error2
14/06/2015 06:00,28,error3
18/06/2015 05:00,28,error3
08/07/2015 23:00,28,error4
13/07/2015 20:00,28,error2
30/07/2015 04:00,28,error2
02/08/2015 00:00,28,error1
03/08/2015 03:00,28,error2
13/08/2015 06:00,28,error1
24/08/2015 06:00,28,error3
07/09/2015 22:00,28,error2
09/09/2015 11:00,28,error2
28/09/2015 23:00,28,error5
19/10/2015 09:00,28,error1
13/11/2015 12:00,28,error2
26/11/2015 23:00,28,error1
17/12/2015 14:00,28,error3
24/12/2015 09:00,28,error1
26/12/2015 06:00,28,error1
27/12/2015 16:00,28,error1
06/01/2015 03:00,29,error1
09/01/2015 10:00,29,error1
19/01/2015 17:00,29,error1
24/01/2015 20:00,29,error2
26/01/2015 20:00,29,error4
04/02/2015 20:00,29,error1
05/02/2015 01:00,29,error5
11/02/2015 18:00,29,error4
02/03/2015 06:00,29,error1
16/03/2015 11:00,29,error3
17/03/2015 08:00,29,error4
26/03/2015 16:00,29,error1
27/03/2015 08:00,29,error4
28/03/2015 23:00,29,error4
04/04/2015 17:00,29,error3
09/04/2015 16:00,29,error1
10/04/2015 12:00,29,error2
17/04/2015 03:00,29,error4
25/04/2015 22:00,29,error2
03/05/2015 23:00,29,error3
04/05/2015 18:00,29,error1
20/05/2015 04:00,29,error1
24/05/2015 18:00,29,error2
12/06/2015 16:00,29,error2
06/07/2015 04:00,29,error5
06/07/2015 05:00,29,error1
14/07/2015 06:00,29,error1
29/07/2015 01:00,29,error3
29/07/2015 16:00,29,error4
01/08/2015 02:00,29,error1
09/09/2015 11:00,29,error1
22/09/2015 04:00,29,error4
01/10/2015 11:00,29,error1
13/10/2015 01:00,29,error4
14/10/2015 15:00,29,error4
01/11/2015 05:00,29,error1
15/11/2015 08:00,29,error5
22/11/2015 15:00,29,error2
27/11/2015 06:00,29,error2
27/11/2015 06:00,29,error3
16/12/2015 10:00,29,error4
18/12/2015 03:00,29,error1
24/12/2015 17:00,29,error2
02/01/2015 03:00,30,error1
05/01/2015 14:00,30,error4
08/01/2015 06:00,30,error5
10/01/2015 13:00,30,error2
11/01/2015 02:00,30,error1
16/01/2015 06:00,30,error2
18/01/2015 16:00,30,error4
29/01/2015 11:00,30,error2
13/02/2015 10:00,30,error1
17/02/2015 06:00,30,error1
18/03/2015 19:00,30,error4
22/03/2015 12:00,30,error4
24/03/2015 06:00,30,error5
24/03/2015 16:00,30,error2
12/04/2015 20:00,30,error3
26/04/2015 00:00,30,error3
29/05/2015 22:00,30,error1
13/06/2015 03:00,30,error2
22/06/2015 17:00,30,error3
04/07/2015 19:00,30,error1
24/07/2015 04:00,30,error3
06/08/2015 06:00,30,error2
06/08/2015 06:00,30,error3
06/08/2015 06:00,30,error5
11/08/2015 23:00,30,error1
20/08/2015 22:00,30,error1
25/09/2015 20:00,30,error1
02/10/2015 16:00,30,error1
07/10/2015 13:00,30,error2
19/10/2015 04:00,30,error2
27/10/2015 06:00,30,error2
27/10/2015 18:00,30,error5
02/11/2015 17:00,30,error4
13/11/2015 21:00,30,error4
18/11/2015 20:00,30,error2
21/11/2015 10:00,30,error1
01/12/2015 13:00,30,error4
04/12/2015 06:00,30,error5
27/12/2015 17:00,30,error1
01/01/2016 05:00,30,error2
05/01/2015 13:00,31,error1
08/01/2015 15:00,31,error2
03/02/2015 05:00,31,error2
22/03/2015 06:00,31,error4
05/04/2015 07:00,31,error2
21/05/2015 06:00,31,error1
25/05/2015 14:00,31,error4
02/06/2015 22:00,31,error1
03/06/2015 19:00,31,error5
05/07/2015 06:00,31,error3
05/07/2015 06:00,31,error4
06/07/2015 23:00,31,error5
25/07/2015 23:00,31,error2
28/08/2015 06:00,31,error2
03/09/2015 06:00,31,error4
23/09/2015 10:00,31,error2
18/10/2015 06:00,31,error2
18/10/2015 06:00,31,error3
07/11/2015 08:00,31,error1
14/11/2015 04:00,31,error4
17/11/2015 06:00,31,error1
17/11/2015 06:00,31,error4
20/11/2015 19:00,31,error1
03/12/2015 20:00,31,error2
15/12/2015 14:00,31,error3
18/12/2015 09:00,31,error4
09/01/2015 06:00,32,error1
06/02/2015 20:00,32,error3
08/02/2015 06:00,32,error5
16/02/2015 23:00,32,error2
26/02/2015 05:00,32,error4
04/03/2015 21:00,32,error5
10/03/2015 06:00,32,error1
27/03/2015 02:00,32,error2
28/03/2015 07:00,32,error2
05/04/2015 07:00,32,error4
09/04/2015 06:00,32,error5
30/04/2015 16:00,32,error3
09/05/2015 06:00,32,error2
09/05/2015 06:00,32,error3
20/05/2015 10:00,32,error2
23/05/2015 07:00,32,error2
01/06/2015 00:00,32,error4
23/06/2015 06:00,32,error2
23/06/2015 06:00,32,error3
23/06/2015 06:00,32,error5
07/07/2015 20:00,32,error4
30/07/2015 21:00,32,error4
07/08/2015 06:00,32,error1
29/08/2015 13:00,32,error2
03/09/2015 09:00,32,error1
04/09/2015 20:00,32,error3
10/09/2015 10:00,32,error3
12/09/2015 06:00,32,error1
16/09/2015 11:00,32,error4
21/09/2015 06:00,32,error5
07/10/2015 14:00,32,error2
26/10/2015 14:00,32,error2
26/10/2015 21:00,32,error2
05/11/2015 06:00,32,error1
24/11/2015 20:00,32,error4
17/12/2015 17:00,32,error4
23/12/2015 19:00,32,error2
24/01/2015 08:00,33,error5
27/01/2015 23:00,33,error3
30/01/2015 06:00,33,error1
30/01/2015 06:00,33,error5
27/02/2015 04:00,33,error1
13/03/2015 10:00,33,error5
31/03/2015 06:00,33,error5
14/04/2015 22:00,33,error3
15/04/2015 19:00,33,error1
30/04/2015 06:00,33,error2
30/04/2015 06:00,33,error3
23/05/2015 12:00,33,error1
30/05/2015 06:00,33,error2
30/05/2015 06:00,33,error3
11/06/2015 02:00,33,error3
14/06/2015 06:00,33,error5
14/06/2015 12:00,33,error1
01/07/2015 00:00,33,error2
03/07/2015 02:00,33,error2
11/07/2015 13:00,33,error4
16/08/2015 17:00,33,error3
28/08/2015 06:00,33,error5
31/08/2015 00:00,33,error1
11/09/2015 16:00,33,error1
14/09/2015 06:00,33,error4
27/09/2015 06:00,33,error2
27/09/2015 06:00,33,error3
16/10/2015 00:00,33,error2
24/10/2015 09:00,33,error4
11/11/2015 04:00,33,error4
11/11/2015 21:00,33,error1
14/11/2015 17:00,33,error2
26/11/2015 06:00,33,error1
05/12/2015 02:00,33,error2
20/12/2015 14:00,33,error5
24/12/2015 08:00,33,error2
28/12/2015 02:00,33,error2
14/01/2015 16:00,34,error4
08/02/2015 04:00,34,error3
11/02/2015 14:00,34,error2
01/03/2015 09:00,34,error3
02/04/2015 13:00,34,error3
06/04/2015 17:00,34,error1
15/04/2015 06:00,34,error1
27/04/2015 05:00,34,error1
11/05/2015 14:00,34,error2
20/06/2015 05:00,34,error4
22/06/2015 20:00,34,error5
24/06/2015 12:00,34,error1
09/07/2015 14:00,34,error2
25/07/2015 16:00,34,error2
04/09/2015 04:00,34,error2
25/09/2015 08:00,34,error2
26/09/2015 19:00,34,error2
30/09/2015 19:00,34,error1
01/10/2015 10:00,34,error4
03/10/2015 21:00,34,error4
23/10/2015 01:00,34,error4
27/10/2015 06:00,34,error2
27/10/2015 06:00,34,error3
29/10/2015 06:00,34,error3
07/11/2015 02:00,34,error2
11/11/2015 06:00,34,error1
25/11/2015 05:00,34,error4
04/12/2015 16:00,34,error2
07/12/2015 18:00,34,error1
11/12/2015 08:00,34,error2
11/12/2015 17:00,34,error3
15/12/2015 20:00,34,error1
20/12/2015 03:00,34,error4
28/12/2015 21:00,34,error2
02/01/2015 17:00,35,error1
05/01/2015 06:00,35,error5
06/01/2015 07:00,35,error4
23/01/2015 18:00,35,error1
04/02/2015 06:00,35,error4
09/02/2015 13:00,35,error2
13/03/2015 10:00,35,error1
21/03/2015 06:00,35,error5
27/03/2015 05:00,35,error4
05/04/2015 06:00,35,error4
13/04/2015 07:00,35,error2
14/04/2015 12:00,35,error4
05/05/2015 06:00,35,error5
05/05/2015 20:00,35,error4
19/05/2015 01:00,35,error2
20/05/2015 06:00,35,error1
01/06/2015 03:00,35,error1
08/06/2015 10:00,35,error2
09/06/2015 01:00,35,error1
05/07/2015 19:00,35,error2
19/07/2015 06:00,35,error2
19/07/2015 06:00,35,error3
29/07/2015 10:00,35,error4
03/08/2015 06:00,35,error1
07/08/2015 11:00,35,error1
12/08/2015 15:00,35,error1
22/08/2015 02:00,35,error4
28/08/2015 08:00,35,error5
04/09/2015 03:00,35,error5
17/09/2015 06:00,35,error1
17/09/2015 06:00,35,error5
18/09/2015 06:00,35,error1
09/10/2015 22:00,35,error4
11/10/2015 04:00,35,error4
24/10/2015 04:00,35,error3
29/10/2015 00:00,35,error3
06/12/2015 13:00,35,error4
19/12/2015 13:00,35,error4
29/12/2015 02:00,35,error5
30/12/2015 04:00,35,error4
06/01/2015 02:00,36,error3
10/01/2015 23:00,36,error1
16/01/2015 01:00,36,error3
21/01/2015 01:00,36,error3
21/01/2015 10:00,36,error1
19/02/2015 08:00,36,error1
20/02/2015 06:00,36,error1
21/02/2015 22:00,36,error5
20/03/2015 14:00,36,error1
21/04/2015 19:00,36,error1
21/04/2015 20:00,36,error2
26/04/2015 19:00,36,error2
04/06/2015 10:00,36,error3
05/06/2015 06:00,36,error1
11/06/2015 06:00,36,error2
20/06/2015 06:00,36,error2
20/06/2015 06:00,36,error3
16/07/2015 09:00,36,error1
28/07/2015 08:00,36,error4
02/08/2015 04:00,36,error1
10/08/2015 14:00,36,error3
28/08/2015 18:00,36,error1
03/09/2015 06:00,36,error2
03/09/2015 06:00,36,error3
02/10/2015 00:00,36,error4
04/10/2015 15:00,36,error3
04/10/2015 19:00,36,error2
20/10/2015 06:00,36,error4
30/10/2015 05:00,36,error2
31/10/2015 02:00,36,error2
11/12/2015 11:00,36,error3
18/12/2015 16:00,36,error4
03/01/2015 06:00,37,error5
04/01/2015 09:00,37,error2
13/01/2015 06:00,37,error1
18/01/2015 23:00,37,error3
19/01/2015 20:00,37,error1
02/02/2015 06:00,37,error4
16/03/2015 23:00,37,error1
02/04/2015 00:00,37,error4
03/04/2015 16:00,37,error3
18/04/2015 06:00,37,error5
21/04/2015 08:00,37,error3
27/04/2015 19:00,37,error1
04/05/2015 22:00,37,error2
18/05/2015 06:00,37,error4
02/06/2015 06:00,37,error5
02/06/2015 19:00,37,error3
03/06/2015 04:00,37,error2
04/06/2015 02:00,37,error1
17/06/2015 06:00,37,error1
18/06/2015 22:00,37,error4
02/07/2015 06:00,37,error4
03/07/2015 05:00,37,error1
11/07/2015 22:00,37,error2
17/07/2015 06:00,37,error5
18/07/2015 14:00,37,error2
16/08/2015 06:00,37,error2
16/08/2015 06:00,37,error3
24/08/2015 17:00,37,error1
15/09/2015 06:00,37,error2
15/09/2015 06:00,37,error3
25/09/2015 15:00,37,error2
30/09/2015 06:00,37,error5
16/10/2015 05:00,37,error4
17/10/2015 17:00,37,error2
19/10/2015 11:00,37,error1
02/11/2015 07:00,37,error2
03/11/2015 12:00,37,error4
14/11/2015 06:00,37,error2
14/11/2015 06:00,37,error3
23/11/2015 10:00,37,error2
28/11/2015 22:00,37,error2
29/11/2015 06:00,37,error4
14/12/2015 06:00,37,error5
07/01/2015 02:00,38,error4
16/01/2015 06:00,38,error5
18/01/2015 06:00,38,error3
20/01/2015 01:00,38,error2
21/02/2015 10:00,38,error2
03/03/2015 20:00,38,error4
12/03/2015 02:00,38,error4
22/03/2015 12:00,38,error5
27/03/2015 18:00,38,error4
01/04/2015 06:00,38,error2
01/04/2015 06:00,38,error3
03/04/2015 14:00,38,error4
13/04/2015 22:00,38,error5
16/04/2015 06:00,38,error5
01/05/2015 13:00,38,error2
09/05/2015 12:00,38,error3
21/05/2015 00:00,38,error3
23/05/2015 15:00,38,error2
06/06/2015 22:00,38,error4
20/06/2015 06:00,38,error4
30/06/2015 06:00,38,error2
30/06/2015 06:00,38,error3
10/07/2015 04:00,38,error5
02/08/2015 04:00,38,error2
13/08/2015 13:00,38,error1
16/08/2015 01:00,38,error3
17/08/2015 01:00,38,error4
18/08/2015 01:00,38,error4
20/08/2015 16:00,38,error2
29/08/2015 06:00,38,error5
06/09/2015 00:00,38,error5
17/09/2015 10:00,38,error1
01/10/2015 15:00,38,error4
12/10/2015 05:00,38,error1
14/10/2015 09:00,38,error5
22/10/2015 06:00,38,error2
25/10/2015 02:00,38,error3
18/11/2015 13:00,38,error2
12/12/2015 06:00,38,error1
12/12/2015 06:00,38,error5
15/12/2015 12:00,38,error4
19/12/2015 11:00,38,error2
20/01/2015 14:00,39,error3
12/02/2015 03:00,39,error3
18/02/2015 19:00,39,error3
22/02/2015 21:00,39,error2
05/03/2015 21:00,39,error2
14/03/2015 04:00,39,error3
24/03/2015 05:00,39,error2
29/03/2015 04:00,39,error4
31/03/2015 06:00,39,error2
31/03/2015 06:00,39,error3
08/04/2015 12:00,39,error4
18/04/2015 12:00,39,error3
14/05/2015 15:00,39,error4
13/07/2015 19:00,39,error4
14/07/2015 03:00,39,error3
23/07/2015 07:00,39,error2
28/07/2015 14:00,39,error4
29/07/2015 06:00,39,error1
02/08/2015 18:00,39,error1
22/08/2015 02:00,39,error5
07/09/2015 02:00,39,error4
07/09/2015 09:00,39,error2
24/09/2015 10:00,39,error4
25/09/2015 19:00,39,error2
30/09/2015 01:00,39,error4
03/10/2015 11:00,39,error2
05/10/2015 10:00,39,error4
05/10/2015 11:00,39,error5
08/10/2015 16:00,39,error5
12/10/2015 06:00,39,error2
12/10/2015 06:00,39,error3
15/10/2015 22:00,39,error1
11/11/2015 10:00,39,error3
15/11/2015 23:00,39,error4
24/11/2015 11:00,39,error2
26/12/2015 06:00,39,error2
26/12/2015 06:00,39,error3
03/01/2015 06:00,40,error4
03/02/2015 03:00,40,error1
06/02/2015 01:00,40,error1
16/02/2015 22:00,40,error3
17/02/2015 06:00,40,error1
24/02/2015 23:00,40,error2
26/02/2015 13:00,40,error1
01/03/2015 02:00,40,error1
03/03/2015 13:00,40,error2
04/03/2015 10:00,40,error2
03/04/2015 06:00,40,error1
09/04/2015 19:00,40,error4
12/04/2015 02:00,40,error1
15/04/2015 03:00,40,error2
21/04/2015 03:00,40,error4
12/05/2015 16:00,40,error3
14/05/2015 09:00,40,error3
02/06/2015 06:00,40,error4
17/06/2015 06:00,40,error2
17/06/2015 06:00,40,error3
02/07/2015 06:00,40,error1
15/07/2015 01:00,40,error3
20/07/2015 04:00,40,error2
04/08/2015 13:00,40,error1
05/08/2015 19:00,40,error1
08/08/2015 15:00,40,error4
14/08/2015 22:00,40,error1
16/08/2015 06:00,40,error2
16/08/2015 06:00,40,error3
27/08/2015 03:00,40,error2
01/09/2015 10:00,40,error4
05/09/2015 03:00,40,error5
20/09/2015 16:00,40,error1
07/10/2015 14:00,40,error1
12/10/2015 01:00,40,error1
15/10/2015 11:00,40,error5
30/10/2015 12:00,40,error3
29/11/2015 06:00,40,error1
14/12/2015 06:00,40,error4
17/12/2015 05:00,40,error2
20/12/2015 13:00,40,error4
28/12/2015 18:00,40,error4
03/01/2015 21:00,41,error3
24/01/2015 09:00,41,error1
31/01/2015 06:00,41,error1
14/02/2015 13:00,41,error2
17/02/2015 16:00,41,error3
20/02/2015 22:00,41,error4
05/03/2015 03:00,41,error1
09/03/2015 02:00,41,error2
03/04/2015 10:00,41,error3
16/04/2015 14:00,41,error1
16/04/2015 17:00,41,error2
01/05/2015 06:00,41,error1
02/05/2015 05:00,41,error4
10/05/2015 01:00,41,error1
20/05/2015 23:00,41,error1
26/05/2015 19:00,41,error2
11/06/2015 23:00,41,error2
13/06/2015 07:00,41,error3
22/06/2015 12:00,41,error2
06/07/2015 03:00,41,error3
07/08/2015 21:00,41,error1
13/08/2015 02:00,41,error1
20/08/2015 04:00,41,error4
23/08/2015 02:00,41,error4
24/08/2015 20:00,41,error1
07/10/2015 00:00,41,error2
28/10/2015 06:00,41,error1
03/11/2015 10:00,41,error1
11/11/2015 14:00,41,error1
26/11/2015 00:00,41,error5
03/12/2015 12:00,41,error2
01/01/2015 10:00,42,error2
20/01/2015 06:00,42,error1
23/01/2015 05:00,42,error1
03/02/2015 01:00,42,error4
11/02/2015 17:00,42,error2
05/03/2015 15:00,42,error1
10/03/2015 04:00,42,error2
11/03/2015 14:00,42,error3
13/03/2015 12:00,42,error1
05/04/2015 06:00,42,error4
10/04/2015 00:00,42,error4
11/04/2015 20:00,42,error2
20/04/2015 06:00,42,error2
05/05/2015 06:00,42,error1
05/05/2015 15:00,42,error4
13/05/2015 08:00,42,error3
04/06/2015 06:00,42,error2
04/06/2015 06:00,42,error3
19/06/2015 06:00,42,error4
25/06/2015 03:00,42,error2
29/06/2015 11:00,42,error3
21/07/2015 05:00,42,error1
27/07/2015 21:00,42,error1
28/07/2015 03:00,42,error1
08/08/2015 09:00,42,error3
14/08/2015 22:00,42,error4
18/08/2015 06:00,42,error2
18/08/2015 06:00,42,error3
20/08/2015 17:00,42,error3
17/09/2015 06:00,42,error4
11/10/2015 21:00,42,error4
19/10/2015 10:00,42,error1
23/10/2015 18:00,42,error4
03/11/2015 10:00,42,error3
16/11/2015 06:00,42,error2
16/11/2015 06:00,42,error3
13/12/2015 11:00,42,error3
16/12/2015 06:00,42,error4
01/01/2015 07:00,43,error3
25/01/2015 14:00,43,error3
04/02/2015 06:00,43,error1
19/02/2015 06:00,43,error5
02/03/2015 10:00,43,error2
05/03/2015 19:00,43,error4
11/03/2015 09:00,43,error3
13/03/2015 11:00,43,error3
18/03/2015 18:00,43,error2
21/03/2015 06:00,43,error2
21/03/2015 06:00,43,error3
08/04/2015 21:00,43,error2
18/04/2015 07:00,43,error1
10/05/2015 13:00,43,error4
18/05/2015 13:00,43,error2
20/05/2015 06:00,43,error2
20/05/2015 06:00,43,error3
04/06/2015 06:00,43,error1
15/06/2015 22:00,43,error3
13/07/2015 16:00,43,error1
14/07/2015 13:00,43,error5
19/07/2015 06:00,43,error1
03/08/2015 06:00,43,error2
03/08/2015 06:00,43,error3
05/08/2015 02:00,43,error3
06/08/2015 21:00,43,error2
20/08/2015 04:00,43,error3
15/09/2015 16:00,43,error1
16/09/2015 23:00,43,error1
02/10/2015 06:00,43,error5
01/11/2015 06:00,43,error1
06/11/2015 01:00,43,error1
09/11/2015 07:00,43,error3
11/11/2015 18:00,43,error2
16/11/2015 06:00,43,error2
16/11/2015 06:00,43,error3
26/11/2015 18:00,43,error1
15/12/2015 05:00,43,error4
27/01/2015 09:00,44,error4
04/02/2015 14:00,44,error1
11/02/2015 19:00,44,error3
25/02/2015 18:00,44,error1
01/03/2015 12:00,44,error2
06/03/2015 14:00,44,error4
15/03/2015 06:00,44,error2
15/03/2015 06:00,44,error3
03/04/2015 05:00,44,error1
03/04/2015 15:00,44,error1
05/04/2015 11:00,44,error4
06/04/2015 06:00,44,error4
18/04/2015 07:00,44,error4
13/06/2015 06:00,44,error1
13/06/2015 20:00,44,error1
02/07/2015 15:00,44,error5
28/07/2015 06:00,44,error2
28/07/2015 06:00,44,error3
05/08/2015 15:00,44,error4
14/08/2015 21:00,44,error3
27/08/2015 06:00,44,error1
01/09/2015 08:00,44,error2
23/09/2015 01:00,44,error2
25/09/2015 22:00,44,error1
27/09/2015 21:00,44,error4
03/10/2015 09:00,44,error3
14/10/2015 14:00,44,error5
22/10/2015 22:00,44,error2
14/11/2015 01:00,44,error4
22/11/2015 14:00,44,error3
25/12/2015 01:00,44,error3
25/12/2015 20:00,44,error2
20/01/2015 01:00,45,error1
21/01/2015 04:00,45,error2
21/01/2015 06:00,45,error2
21/01/2015 06:00,45,error3
21/01/2015 15:00,45,error1
08/02/2015 03:00,45,error2
08/02/2015 10:00,45,error2
12/02/2015 03:00,45,error4
20/02/2015 06:00,45,error5
23/02/2015 13:00,45,error5
28/02/2015 14:00,45,error3
28/03/2015 20:00,45,error4
29/03/2015 19:00,45,error2
26/04/2015 01:00,45,error3
11/05/2015 17:00,45,error2
20/05/2015 07:00,45,error2
21/05/2015 06:00,45,error5
24/05/2015 11:00,45,error1
11/06/2015 10:00,45,error1
20/06/2015 13:00,45,error2
20/07/2015 06:00,45,error5
03/08/2015 04:00,45,error2
03/08/2015 15:00,45,error3
12/08/2015 19:00,45,error4
04/09/2015 06:00,45,error2
02/10/2015 06:00,45,error1
07/10/2015 22:00,45,error4
18/10/2015 06:00,45,error5
27/10/2015 04:00,45,error1
31/10/2015 12:00,45,error3
02/11/2015 06:00,45,error1
14/11/2015 17:00,45,error3
09/12/2015 18:00,45,error2
19/12/2015 03:00,45,error2
27/12/2015 17:00,45,error3
29/12/2015 23:00,45,error1
30/12/2015 20:00,45,error3
21/02/2015 06:00,46,error2
21/02/2015 06:00,46,error3
22/02/2015 08:00,46,error1
22/02/2015 13:00,46,error2
09/03/2015 07:00,46,error3
17/03/2015 10:00,46,error2
08/05/2015 14:00,46,error1
12/05/2015 13:00,46,error2
17/06/2015 00:00,46,error1
27/06/2015 01:00,46,error5
08/07/2015 09:00,46,error1
05/08/2015 00:00,46,error5
09/08/2015 16:00,46,error1
17/08/2015 04:00,46,error2
22/08/2015 02:00,46,error4
30/08/2015 14:00,46,error2
